"år","Arbeider","Arbeiderske","Bestyrer","Betyrerinne","Brannkonstabel","Brannmann","Butikkbetjent","Butikkdame","Butikkmann","Ekspeditrise","Ekspeditør","Forfatter","Forfatterinne","Forkvinne","Formann","Forrerningskvinne","Forretningsmann","Helsebror","Helsesøster","Husfar","Husholder","Husholderske","Husmor","Jordmor","Kjøpmann","Kontordame","Kontorist","Kontormann","Kunstner","Kunstnerinne","Kvinnelig arbeider","Kvinnelig arbeiderske","Kvinnelig bestyrer","Kvinnelig brannkonstabel","Kvinnelig brannmann","Kvinnelig butikkmann","Kvinnelig ekspeditrise","Kvinnelig ekspeditør","Kvinnelig forfatter","Kvinnelig formann","Kvinnelig kjøpmann","Kvinnelig kontorist","Kvinnelig kunstner","Kvinnelig leder","Kvinnelig lege","Kvinnelig lærer","Kvinnelig pianist","Kvinnelig politibetjent","Kvinnelig politikonstabel","Kvinnelig prest","Kvinnelig sanger","Kvinnelig sangerinne","Kvinnelig skredder","Kvinnelig skuespiller","Kvinnelig skuespillerinne","Kvinnelig sykepleier","Leder","Lege","Lærer","Lærerinne","Mannlig arbeider","Mannlig brannmann","Mannlig ekspeditør","Mannlig forfatter","Mannlig formann","Mannlig jordmor","Mannlig kontorist","Mannlig kunstner","Mannlig leder","Mannlig lege","Mannlig lærer","Mannlig pianist","Mannlig politibetjent","Mannlig politikonstabel","Mannlig prest","Mannlig sanger","Mannlig skuespiller","Mannlig sykepleier","Pianist","Pianistinne","Politibetjent","Politikonstabel","Politikvinne","Politimann","Prest","Renholdsarbeider","Sanger","Sangerinne","Skredder","Skredderske","Skuespiller","Skuespillerinne","Syer","Syerske","Sykepleier","Sykepleierske","Sykesøster","Vaskedame","Vaskehjelp","Vaskekone","Yrkeskvinne","Yrkesmann"
1977,0.0171429765437037,3.98002821840007e-06,0.00254075051392114,0.000298999619907305,4.72628350935008e-05,6.31829479671011e-05,6.96504938220012e-06,0.000193031368592403,1.04475740733002e-05,0.000546756376502709,0.000688047378255912,0.00536308802429409,0.000229349126085304,0.000134325952371002,0.0259363513887313,1.24375881825002e-05,0.000481085910899108,NA,0.000366660099620106,7.06455008766012e-05,3.38302398564006e-05,0.000140295994698602,0.00285318272906555,0.000298004612852705,0.00109202024242352,0.00187708080850293,0.000146266037026203,7.76105502588013e-05,0.00321685780752186,3.03477151653005e-05,2.33826657831004e-05,NA,4.97503527300009e-06,NA,NA,1.49251058190003e-06,NA,2.98502116380005e-06,1.04475740733002e-05,1.94026375647003e-05,0.000391535275985107,NA,4.97503527300009e-06,1.09450776006002e-05,1.69151199282003e-05,4.02977857113007e-05,NA,3.98002821840007e-06,NA,0.000118903343024702,1.99001410920003e-06,NA,NA,7.46255290950013e-06,2.48751763650004e-06,1.34325952371002e-05,0.0157798168789017,0.00714265814144622,0.00934062872505766,0.000198006403865403,1.54226093463003e-05,NA,4.97503527300009e-06,NA,2.98502116380005e-06,9.95007054600017e-07,NA,NA,3.48252469110006e-06,NA,1.79101269828003e-05,NA,NA,NA,4.47753174570008e-06,5.9700423276001e-06,1.29350917098002e-05,7.96005643680014e-06,0.00164574166830843,7.36305220404013e-05,0.000549243894139209,5.8207912694101e-05,5.9700423276001e-06,0.00138206479883942,0.00373973401471416,1.44276022917002e-05,0.00298850368849115,0.000374122652529606,0.000238304189576704,4.97503527300009e-07,0.00206264962418584,0.000332829859763706,6.96504938220012e-06,0.000180593780409903,0.00308103934456895,6.61679691309011e-05,5.17403668392009e-05,9.95007054600017e-07,0.000183578801573703,1.94026375647003e-05,0.000165668674590903,4.97503527300009e-07
1978,0.0173429778062719,2.41916275718676e-06,0.00257157001088952,0.000290783363413848,3.72551064606761e-05,7.01557199584159e-05,1.11281486830591e-05,0.000143214435225456,1.40311439916832e-05,0.000445125947322363,0.000593178708062193,0.0052786131361815,0.000278687549627914,0.000143698267776893,0.0247398098526461,1.11281486830591e-05,0.000481413388680165,NA,0.00038174388308407,6.87042223041039e-05,2.12886322632435e-05,0.000112249151933466,0.00254689455076622,0.000309169000368467,0.000986050739829322,0.0016982522555451,0.000131118621439522,6.53173944440424e-05,0.00349423868648055,3.24167809463025e-05,2.85461205348037e-05,NA,1.45149765431205e-06,NA,NA,1.45149765431205e-06,9.67665102874703e-07,4.83832551437351e-06,3.29006134977399e-05,2.17724648146808e-05,0.000270946228804917,NA,2.41916275718676e-06,1.25796463373711e-05,3.14491158434278e-05,6.04790689296689e-05,3.87066041149881e-06,2.41916275718676e-06,1.45149765431205e-06,0.000214337820286747,2.41916275718676e-06,NA,NA,6.77365572012292e-06,NA,1.35473114402458e-05,0.0161841988455794,0.00887784348632396,0.00940473713483924,0.000178050378928945,2.41916275718676e-05,4.83832551437351e-07,1.93533020574941e-06,2.90299530862411e-06,2.41916275718676e-06,NA,NA,NA,9.67665102874703e-07,7.25748827156027e-06,2.37077950204302e-05,NA,NA,NA,8.22515337443497e-06,2.90299530862411e-06,8.22515337443497e-06,5.80599061724822e-06,0.0015206857091676,8.08000360900377e-05,0.000563181089873077,4.45125947322363e-05,3.87066041149881e-06,0.00126086762904574,0.00440529538083708,1.06443161316217e-05,0.00328086853129668,0.000404484013001626,0.000189662360163442,NA,0.00196339249373277,0.000296105521479659,9.19281847730968e-06,0.000114668314690652,0.00337279671606978,7.83808733328509e-05,4.69317574894231e-05,4.83832551437351e-07,0.000168857560451636,2.56431252261796e-05,0.000131118621439522,3.38682786006146e-06
1979,0.0152294553868123,9.49644907826421e-07,0.00262956674977136,0.000191828271380937,3.18131044121851e-05,7.83457048956797e-05,6.64751435478494e-06,5.55542271078456e-05,8.54680417043779e-06,0.000305785660320107,0.000593528067391513,0.00483369258083648,0.000184231112118326,0.000166187858869624,0.0258417372317726,5.69786944695852e-06,0.000406448020549708,NA,0.000359915420066213,7.31226579026344e-05,2.89641696887058e-05,0.000130576174826133,0.00393485367557877,0.000262576817014005,0.000968162983529036,0.000678046464188064,0.000150993540344401,5.50794046539324e-05,0.00340067841492641,2.37411226956605e-05,2.13670104260945e-05,NA,NA,9.49644907826421e-07,NA,4.7482245391321e-07,9.49644907826421e-07,1.42446736173963e-06,4.08347310365361e-05,1.89928981565284e-05,0.000271598443638356,NA,1.28202062556567e-05,1.04460939860906e-05,2.37411226956605e-05,3.6086506497404e-05,NA,9.49644907826421e-06,NA,0.000161439634330491,1.89928981565284e-06,NA,NA,1.94677206104416e-05,NA,1.47194960713095e-05,0.0172968323511504,0.0101555026442957,0.0105101950173689,0.000163813746600058,1.99425430643548e-05,NA,2.37411226956605e-06,1.04460939860906e-05,2.37411226956605e-06,2.37411226956605e-06,NA,1.42446736173963e-06,4.7482245391321e-06,4.7482245391321e-06,2.37411226956605e-05,NA,NA,NA,1.18705613478303e-05,2.37411226956605e-06,1.04460939860906e-05,6.64751435478494e-06,0.00142779111891702,6.50506761861098e-05,0.000654780163946317,4.70074229374078e-05,9.021626624351e-06,0.00122029370655695,0.00425488400951628,1.51943185252227e-05,0.00330428945678203,0.000336174297370553,0.000288692051979232,NA,0.00298046054321322,0.000247857320942696,1.75684307947888e-05,6.3151386370457e-05,0.00351083722423428,6.78996109095891e-05,4.41584882139286e-05,9.49644907826421e-07,0.000163338924146144,2.23166553339209e-05,0.000117281146116563,1.42446736173963e-06
1980,0.0168705172587395,1.98862701228732e-06,0.00258571227272659,0.000142683988131615,3.57952862211718e-05,6.51275346524099e-05,7.9545080491493e-06,2.08805836290169e-05,1.49147025921549e-06,0.000142186831378544,0.000472298915418239,0.00460267721993901,0.000157101533970699,0.000175496333834356,0.0239599725575438,8.45166480222113e-06,0.000397228245704393,NA,0.00032315188949669,8.15337075037803e-05,3.8281069986531e-05,8.10365507507084e-05,0.0014666124215619,0.000318677478719044,0.000818320015556234,0.000294813954571596,0.000165056042019848,3.13208754435253e-05,0.00336674553180244,2.08805836290169e-05,1.39203890860113e-05,NA,NA,NA,NA,4.97156753071831e-07,NA,1.98862701228732e-06,4.92185185541113e-05,1.54118593452268e-05,0.000326134830015121,NA,1.54118593452268e-05,6.96019454300563e-06,2.78407781720225e-05,3.92753834926746e-05,1.49147025921549e-06,6.96019454300563e-06,NA,0.000110865955935018,NA,NA,NA,9.94313506143662e-06,NA,1.83947998636577e-05,0.0168038982538279,0.00763235047315875,0.00935350715229343,0.000144175458390831,6.4630377899338e-06,NA,9.94313506143662e-07,3.97725402457465e-06,1.49147025921549e-06,9.94313506143662e-07,NA,NA,4.97156753071831e-06,7.45735129607746e-06,2.38635241474479e-05,NA,NA,NA,4.97156753071831e-06,2.48578376535915e-06,9.44597830836479e-06,1.09374485675803e-05,0.00139651331937877,5.07099888133267e-05,0.000675636027424618,3.52981294681e-05,4.47441077764648e-06,0.00104999506248771,0.00428101680070154,0.000212285933561672,0.00301376423712144,0.000300282678855386,0.000204331425512522,NA,0.00206817209277882,0.000234657987449904,2.53549944066634e-05,7.50706697138465e-05,0.00426659925486245,5.46872428379014e-05,4.22583240111056e-05,9.94313506143662e-07,0.000205325739018666,2.78407781720225e-05,0.000110368799181946,6.4630377899338e-06
1981,0.0158191352378898,2.2503606517995e-06,0.00279179742462246,0.000132771278456171,3.10549769948331e-05,5.44587277735479e-05,4.500721303599e-06,1.57525245625965e-05,5.8509376946787e-06,0.000106667094895296,0.000414066359931108,0.00567856006875086,0.000190830583272598,0.000167876904624243,0.0212852612611108,2.02532458661955e-05,0.00045052220249026,NA,0.000299748038819693,5.89594490771469e-05,1.48523803018767e-05,9.72155801577384e-05,0.00140692547950505,0.000275894215910619,0.00085603719194453,0.000248889888089025,0.00013322135058653,2.74543999519539e-05,0.00385711815718434,2.2503606517995e-05,1.26020196500772e-05,NA,6.3010098250386e-06,NA,NA,1.3502163910797e-06,NA,1.8002885214396e-06,6.07597375985865e-05,2.29536786483549e-05,0.000234487579917508,NA,1.26020196500772e-05,1.71027409536762e-05,2.92546884733935e-05,4.99580064699489e-05,NA,8.1012983464782e-06,9.001442607198e-07,0.000128720629282931,2.7004327821594e-06,NA,NA,9.4515147375579e-06,NA,9.9015868679178e-06,0.0187450541573595,0.00794242288446116,0.00836594075912982,0.000101716301461337,1.39522360411569e-05,NA,NA,9.4515147375579e-06,NA,NA,NA,NA,3.6005770428792e-06,1.71027409536762e-05,2.02532458661955e-05,NA,NA,NA,5.4008655643188e-06,9.9015868679178e-06,6.7510819553985e-06,1.44023081715168e-05,0.00137677064677093,5.35585835128281e-05,0.00076332233309039,3.6005770428792e-05,1.98031737358356e-05,0.00149288925640379,0.00377025423602488,4.18567081234707e-05,0.00299793046032729,0.000311449914209051,0.000205232891444114,NA,0.00252625486771012,0.000342054819073524,1.44023081715168e-05,6.07597375985865e-05,0.00328057575819331,5.31085113824682e-05,2.83545442126737e-05,1.8002885214396e-06,0.000143122937454448,2.56541114305143e-05,0.000110267671938176,3.6005770428792e-06
1982,0.0146415115014296,5.4624013063005e-06,0.00234928776181807,0.000101509624275418,2.9132806966936e-05,6.46384154578892e-05,1.8208004354335e-06,1.18352028303177e-05,NA,9.69576231868338e-05,0.00033320647968433,0.00560806534113518,0.000174341641692758,0.000103785624819709,0.0198453591458986,2.00288047897685e-05,0.000457931309511525,NA,0.000314088075112279,5.64448134984385e-05,1.72976041366182e-05,8.83088211185247e-05,0.00118534108346721,0.000247628859218956,0.00076473618288207,0.000203474448659694,4.59752109946959e-05,2.77672066403609e-05,0.00404490816731552,3.09536074023695e-05,1.8208004354335e-05,NA,3.641600870867e-06,9.1040021771675e-07,9.1040021771675e-07,4.55200108858375e-07,NA,9.1040021771675e-07,5.73552137161552e-05,2.36704056606355e-05,0.000227600054429187,9.1040021771675e-07,1.91184045720517e-05,2.68568064226441e-05,2.5491206096069e-05,3.73264089263867e-05,NA,5.00720119744212e-06,9.1040021771675e-07,7.46528178527735e-05,4.09680097972537e-06,NA,NA,1.59320038100431e-05,NA,2.68568064226441e-05,0.0178283674635471,0.00723586093041273,0.00920187020057205,0.000139291233310663,1.27456030480345e-05,NA,NA,1.13800027214594e-05,2.73120065315025e-06,NA,NA,1.36560032657512e-06,5.91760141515887e-06,1.00144023948842e-05,1.00144023948842e-05,NA,NA,NA,3.641600870867e-06,4.09680097972537e-06,1.04696025037426e-05,4.55200108858375e-06,0.00127774670556546,4.23336101238289e-05,0.000812076994203341,8.05704192679323e-05,1.04696025037426e-05,0.00144434994540762,0.00423381621249174,1.4566403483468e-05,0.00335528000239508,0.000287231268689634,0.000196646447026818,NA,0.00254047180753859,0.000299976871737669,1.91184045720517e-05,4.59752109946959e-05,0.00293695110235423,5.91760141515887e-05,3.86920092529619e-05,1.8208004354335e-06,0.000132918431786645,1.72976041366182e-05,0.000149760835814405,1.36560032657512e-06
1983,0.0138318775046215,4.84571650532934e-06,0.00209423056966688,8.28177002729015e-05,6.03511964754655e-05,5.90296374285575e-05,8.81039364605335e-07,9.25091332835602e-06,2.20259841151334e-06,0.000122464471680142,0.000314971572846407,0.0059778520888472,0.000125988629138563,0.000116297196127904,0.0190436658659443,1.982338570362e-05,0.000481047493074513,NA,0.000312768974434894,6.73995113923081e-05,1.54181888805934e-05,8.41392593198095e-05,0.00134843074752847,0.000431268768974312,0.000783684514816446,0.000174445794191856,3.87657320426347e-05,2.1144944750528e-05,0.0038809784010865,2.77527399850681e-05,2.33475431620414e-05,NA,8.81039364605335e-07,8.36987396375068e-06,NA,4.40519682302668e-07,NA,8.81039364605335e-07,4.36114485479641e-05,2.59906612558574e-05,0.000171362156415738,NA,2.77527399850681e-05,4.27304091833588e-05,2.20259841151334e-05,3.43605352196081e-05,8.81039364605335e-07,8.81039364605335e-06,2.64311809381601e-06,0.000103081605658824,3.08363777611867e-06,NA,NA,3.83252123603321e-05,NA,1.321559046908e-05,0.019225159975053,0.00750953902421357,0.0085381524823903,0.000119821353586326,5.72675586993468e-06,NA,NA,1.01319526929614e-05,NA,8.81039364605335e-07,NA,1.76207872921067e-06,1.0572472375264e-05,7.48883459914535e-06,1.982338570362e-05,NA,1.76207872921067e-06,NA,6.16727555223735e-06,4.40519682302668e-06,1.76207872921067e-05,1.49776691982907e-05,0.00144138040049433,4.49330075948721e-05,0.000502632957507344,0.000139644739289946,2.2466503797436e-05,0.00121054808696773,0.00421224920217811,1.8501826656712e-05,0.0030721842643788,0.000303077541424235,0.000202639053859227,NA,0.0027739524394599,0.000240523746537256,1.0572472375264e-05,6.78400310746108e-05,0.00296337590285005,5.15408028294121e-05,2.81932596673707e-05,2.64311809381601e-06,0.000129953306279287,3.70036533134241e-05,8.19366609082962e-05,4.40519682302668e-06
1984,0.013476254520502,1.70834182930875e-06,0.00196203059096109,6.23544767697692e-05,3.24584947568662e-05,6.02190494831333e-05,4.27085457327186e-07,1.62292473784331e-05,3.41668365861749e-06,7.26045277456217e-05,0.000263938812628201,0.00596125881337287,0.000171261268388202,0.000106771364331797,0.0175544935525193,3.2031409299539e-05,0.00043263756827244,NA,0.000325012033025989,3.37397511288477e-05,8.96879460387091e-06,7.68753823188936e-05,0.000974609013620639,0.00037498103153327,0.000638919844161471,0.000149906995521842,4.14272893607371e-05,1.32396491771428e-05,0.00407268692107205,2.56251274396312e-05,2.77605547262671e-05,NA,8.54170914654373e-07,NA,NA,8.54170914654373e-07,NA,1.28125637198156e-06,8.07191514348382e-05,1.96459310370506e-05,0.000289136854610505,NA,2.05001019517049e-05,6.74795022576954e-05,3.41668365861749e-05,2.81876401835943e-05,NA,6.83336731723498e-06,1.1531307347834e-05,0.000105917193417142,2.9895982012903e-06,NA,NA,2.00730164943778e-05,NA,7.68753823188935e-06,0.0195216491689684,0.00844903160230373,0.00767002772813894,9.60942278986169e-05,9.3958800611981e-06,NA,NA,9.3958800611981e-06,NA,NA,NA,NA,6.4062818599078e-06,8.96879460387091e-06,8.96879460387091e-06,NA,8.54170914654373e-07,NA,6.4062818599078e-06,3.41668365861749e-06,1.49479910064515e-05,9.82296551852529e-06,0.00153537221909124,3.03230674702302e-05,0.000392064449826357,0.000155459106467096,7.60212114042392e-05,0.001528538851774,0.00398171771866136,1.87917601223962e-05,0.00278075341265731,0.000291699367354468,0.000220803181438155,NA,0.00270088843213713,0.000260522128969584,1.92188455797234e-05,5.59481949098614e-05,0.00277648255808404,4.82606566779721e-05,4.10002039034099e-05,NA,0.000149052824607188,5.12502548792624e-05,9.31046296973266e-05,1.70834182930875e-06
1985,0.0134439959862778,2.00872519517658e-06,0.00194283900877479,5.42355802697676e-05,3.65587985522137e-05,6.02617558552973e-05,2.41047023421189e-06,1.68732916394833e-05,2.41047023421189e-06,8.23577330022397e-05,0.000328627441930888,0.00581204547972391,0.000324609991540535,5.70477955430148e-05,0.015835584203655,2.45064473811543e-05,0.0004391073276656,NA,0.000310147170135264,3.0532622966684e-05,1.20523511710595e-05,7.43228322215334e-05,0.00100315736247118,0.00038165778708355,0.000626722260895092,0.000131772372803584,4.49954443719554e-05,1.44628214052714e-05,0.00353294587327657,2.04889969908011e-05,1.20523511710595e-05,NA,NA,8.03490078070631e-07,NA,NA,NA,3.61570535131784e-06,7.95455177289925e-05,1.28558412491301e-05,0.000210514400454505,NA,9.64188093684758e-06,7.79385375728512e-05,2.45064473811543e-05,2.61134275372955e-05,8.03490078070631e-07,1.24540962100948e-05,2.00872519517658e-06,0.000179580032448786,NA,8.03490078070631e-07,NA,3.17378580837899e-05,NA,1.68732916394833e-05,0.0217259699659908,0.00778863107177767,0.00757691143620605,0.000106864180383394,7.23141070263568e-06,NA,8.03490078070631e-07,8.83839085877694e-06,NA,NA,NA,NA,7.633155741671e-06,6.42792062456505e-06,1.44628214052714e-05,1.20523511710595e-06,NA,NA,8.43664581974163e-06,4.41919542938847e-06,2.81221527324721e-05,1.36593313272007e-05,0.00130486788678671,2.12924870688717e-05,0.000363579260326961,0.00013378109799876,6.22704810504739e-05,0.00133339178455821,0.00331801227739267,1.64715466004479e-05,0.00257598919029444,0.000248278434123825,0.00017154513166808,4.01745039035316e-07,0.00274673083188445,0.000221763261547494,2.08907420298364e-05,3.89692687864256e-05,0.00381296216548418,3.25413481618606e-05,2.81221527324721e-05,2.41047023421189e-06,0.000150252644599208,2.12924870688717e-05,9.88292796026877e-05,2.41047023421189e-06
1986,0.0131577947698379,7.80831687724045e-07,0.00177131668360199,5.77815448915793e-05,3.82607526984782e-05,6.75419409881298e-05,3.12332675089618e-06,2.03016238808252e-05,3.90415843862022e-06,8.08160796794386e-05,0.000356449665446026,0.00546582181406831,0.000179200872332668,5.93432082670274e-05,0.0142380754098041,3.66990893230301e-05,0.0004595194482256,NA,0.000359963408040785,4.76307329511667e-05,5.07540597020629e-06,5.77815448915793e-05,0.000959251728368989,0.000322873902873892,0.000535650537778695,0.00013313180275695,3.82607526984782e-05,1.36645545351708e-05,0.00358909285262357,1.05412277842746e-05,9.36998025268853e-06,NA,1.95207921931011e-06,NA,NA,1.56166337544809e-06,NA,6.63706934565438e-06,0.00010814518874978,2.03016238808252e-05,0.000263921110450727,NA,1.28837228474467e-05,9.52614659023334e-05,1.87399605053771e-05,2.81099407580656e-05,2.73291090703416e-06,7.80831687724045e-07,3.90415843862022e-06,0.000238153664755834,3.5137425947582e-06,NA,NA,2.61578615387555e-05,NA,1.28837228474467e-05,0.0224059652792415,0.00749286087539993,0.0100196322168749,0.000120248079909503,7.80831687724044e-06,NA,1.17124753158607e-06,8.58914856496449e-06,NA,7.80831687724045e-07,NA,1.56166337544809e-06,8.58914856496449e-06,1.32741386913088e-05,9.36998025268853e-06,NA,NA,NA,1.05412277842746e-05,3.5137425947582e-06,2.38153664755834e-05,1.21028911597227e-05,0.00121536452194248,2.22537031001353e-05,0.000394320002300643,0.000150700515730741,2.88907724457897e-05,0.00116461046224041,0.00306632603769232,2.81099407580656e-05,0.00253418924250839,0.000236982417224248,0.000174125466362462,NA,0.00230267264709821,0.000178420040644944,2.30345347878593e-05,4.76307329511667e-05,0.0050496385245114,3.27949308844099e-05,2.88907724457897e-05,5.85623765793033e-06,0.000188961268429219,1.7959128817653e-05,8.23777430548867e-05,1.56166337544809e-06
1987,0.0124462050005689,2.69757051750883e-06,0.00144011728913293,3.39123150772538e-05,3.85367216786975e-05,6.82099973712946e-05,5.00977381823068e-06,1.27171181539702e-05,7.7073443357395e-07,7.05222006720165e-05,0.000281703435471279,0.00527798940111441,0.000285557107639149,5.04831053990937e-05,0.012959899500546,2.38927674407925e-05,0.000518704273795269,NA,0.000334884111387881,4.50879643640761e-05,9.2488132028874e-06,8.28539516091997e-05,0.000904071490582244,0.000322552360450698,0.000470918738913684,0.000125244345455767,3.39123150772538e-05,8.86344598610043e-06,0.00365328121514052,3.19854789933189e-05,7.7073443357395e-06,NA,1.15610165036093e-06,NA,NA,NA,NA,1.15610165036093e-06,4.6629433231224e-05,1.81122591889878e-05,0.000218888579135002,NA,3.27562134268929e-05,7.86149122245429e-05,2.92879084758101e-05,3.35269478604668e-05,3.85367216786975e-06,1.92683608393488e-06,6.1658754685916e-06,0.000241625244925433,2.69757051750883e-06,NA,NA,3.31415806436799e-05,NA,5.78050825180463e-06,0.0223435912293088,0.00757285117708085,0.00923378388143271,0.000108673555133927,4.6244066014437e-06,NA,7.7073443357395e-07,7.7073443357395e-06,NA,NA,NA,NA,1.04049148532483e-05,1.19463837203962e-05,1.69561575386269e-05,7.7073443357395e-07,NA,NA,1.07902820700353e-05,5.00977381823068e-06,3.1600111776532e-05,6.93660990216555e-06,0.00128982407458601,3.62245183779757e-05,0.000440089361570726,0.000131024853707572,2.69757051750883e-05,0.0014378050858322,0.00331261659550084,1.77268919722009e-05,0.00271645351113139,0.000223127618519659,0.000206556828197819,NA,0.00271992181608247,0.000220815415218937,1.73415247554139e-05,4.12342921962063e-05,0.0051157498028471,3.81513544619105e-05,2.89025412590231e-05,5.00977381823068e-06,0.000206942195414606,2.15805641400706e-05,4.47025971472891e-05,7.7073443357395e-07
1988,0.0115931075881418,1.16023894997416e-06,0.000988910331694642,2.24312863661671e-05,2.1657793732851e-05,6.92275906817915e-05,1.16023894997416e-06,1.4309613716348e-05,1.93373158329026e-06,5.1437260115521e-05,0.000255252568994315,0.00505670809030404,0.000144256376113454,3.44204221825667e-05,0.00988794307799644,2.9392720066012e-05,0.000496195524272282,NA,0.000360060820808647,2.70722421660637e-05,1.27626284497158e-05,3.98348706157795e-05,0.00077658660384937,0.000544152067537881,0.00051243886957192,7.61890243816364e-05,3.48071684992248e-05,5.80119474987079e-06,0.00355226491850422,2.55252568994315e-05,9.66865791645132e-06,NA,7.73492633316106e-07,NA,NA,3.86746316658053e-07,NA,3.09397053326442e-06,5.02770211655469e-05,1.54698526663221e-05,0.000147737092963376,NA,3.71276463991731e-05,0.000103648012864358,2.59120032160896e-05,2.70722421660637e-05,NA,5.02770211655469e-06,1.00554042331094e-05,0.000106741983397623,6.96143369984495e-06,NA,NA,4.25420948323858e-05,NA,4.25420948323858e-06,0.0234468821937111,0.00733580413436995,0.0109893965878386,0.00011911786553068,4.64095579989664e-06,NA,NA,7.73492633316106e-06,NA,1.93373158329026e-06,NA,NA,7.73492633316106e-06,3.09397053326442e-06,3.05529590159862e-05,7.73492633316106e-07,NA,NA,7.34818001650301e-06,4.64095579989664e-06,4.52493190489922e-05,3.48071684992248e-06,0.00135786631778642,2.32047789994832e-05,0.000426581187273832,0.000120278104480654,3.51939148158828e-05,0.00148046490016703,0.00321540887669505,9.66865791645132e-06,0.00275982171567187,0.000292766961710146,0.000254092330044341,NA,0.00321386189142842,0.000247904388977812,1.50831063496641e-05,3.01662126993281e-05,0.00377116333373267,2.66854958494057e-05,3.40336758659087e-05,4.64095579989664e-06,0.000144256376113454,2.28180326828251e-05,7.3095053848372e-05,7.73492633316106e-07
1989,0.0102618898461799,1.54633864700394e-06,0.000755773013723176,2.39682490285611e-05,3.28596962488337e-05,0.000257851969387907,1.93292330875492e-06,1.89426484257983e-05,2.7060926322569e-06,5.48950219686399e-05,0.000218033749227556,0.00537314021367694,0.000127572938377825,3.32462809105847e-05,0.00861387943313545,2.5128003013814e-05,0.000536579510510367,NA,0.000293031173607247,2.93804342930749e-05,8.89144722027265e-06,3.47926195575886e-05,0.000801390003809792,0.000365709090016432,0.000517636862084569,4.79364980571221e-05,2.5514587675565e-05,5.0256006027628e-06,0.00392112822414024,2.28084950433081e-05,1.43036324847864e-05,NA,NA,7.7316932350197e-07,NA,3.86584661750985e-07,NA,3.47926195575886e-06,3.90450508368495e-05,1.39170478230355e-05,0.000165071650567671,NA,2.4741418352063e-05,8.73681335557226e-05,2.97670189548258e-05,3.44060348958377e-05,NA,2.7060926322569e-06,5.79876992626477e-06,0.00016081921928841,4.25243127926083e-06,NA,NA,4.63901594101182e-05,NA,7.34510857326871e-06,0.0261493596901601,0.00620661674441206,0.00754767893602623,0.000103604689349264,9.66461654377462e-06,NA,NA,6.18535458801576e-06,NA,2.31950797050591e-06,NA,7.7316932350197e-07,4.25243127926083e-06,7.7316932350197e-06,1.39170478230355e-05,NA,NA,NA,4.25243127926083e-06,5.79876992626477e-06,3.51792042193396e-05,3.09267729400788e-06,0.00141683278531736,2.43548336903121e-05,0.00038078589182472,8.81413028792246e-05,2.16487410580552e-05,0.00137005604124549,0.00308765169340512,1.97158177493002e-05,0.00276562667016655,0.000255532461417401,0.00021184839463954,NA,0.00305595175114154,0.000257851969387907,1.08243705290276e-05,2.70609263225689e-05,0.00280196562837114,2.97670189548258e-05,2.5901172337316e-05,1.19841245142805e-05,0.000153474110715141,2.31950797050591e-05,4.87096673806241e-05,1.54633864700394e-06
1990,0.00998301339750949,1.53012007318901e-06,0.000958110185828518,1.91265009148626e-05,2.39718811466278e-05,0.000196110389380391,2.55020012198168e-06,7.14056034154871e-06,NA,4.74337222688593e-05,0.000204526049782931,0.00495886413719338,0.000137455786574813,3.36626416101582e-05,0.0076990541682627,2.62670612564113e-05,0.000589096228177769,NA,0.000386100298468027,3.44277016467527e-05,8.16064039034138e-06,4.10582219639051e-05,0.000580425547763031,0.000464646462225063,0.000427923580468526,5.02389424030391e-05,2.49919611954205e-05,7.90562037814321e-06,0.00422899686228222,1.60662607684846e-05,5.6104402683597e-06,NA,NA,NA,NA,2.55020012198168e-07,NA,5.10040024396336e-06,3.51927616833472e-05,1.09658605245212e-05,0.000348612356674896,NA,1.91265009148626e-05,7.93112237936303e-05,2.19317210490425e-05,1.9636540939259e-05,5.6104402683597e-06,5.35542025616153e-06,3.82530018297252e-06,0.000181319228672898,6.12048029275604e-06,NA,NA,2.49919611954205e-05,NA,7.39558035374688e-06,0.0289980705670415,0.00659252233533485,0.00730453820939213,8.28815039644047e-05,3.06024014637802e-06,NA,NA,8.16064039034138e-06,NA,NA,NA,1.27510006099084e-06,5.10040024396336e-06,5.86546028055787e-06,1.12208805367194e-05,NA,NA,NA,3.57028017077436e-06,3.82530018297252e-06,2.01465809636553e-05,6.63052031715237e-06,0.00131921852310112,1.98915609514571e-05,0.00049422878364005,0.000137710806587011,4.30983820614904e-05,0.00174892724365504,0.00348408340665137,2.65220812686095e-05,0.00282817193527769,0.000271341292978851,0.000156582287489675,NA,0.00277640287280146,0.000218807170466028,1.12208805367194e-05,3.82530018297252e-05,0.00308140680739047,2.4226901158826e-05,3.16224815125729e-05,5.86546028055787e-06,0.000132100366318651,2.7287141305204e-05,3.46827216589509e-05,1.78514008538718e-06
